,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,st_raerr,dec,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility,b,l,d,gal_inwards,gal_eastwards,gal_upwards,colorbin
3811,TRAPPIST-1,g,TRAPPIST-1 g,Transit,0.0,7.0,12.35294,0.00012,-0.00012,0.0,1.0,0.0451,0.0014,-0.0014,0.0,1.0,0.061,,,1.0,1.0,89.71,0.025,-0.025,0.0,1.0,0.00422,0.00277,-0.00277,0.0,1.0,Mass,0.101,0.004,-0.004,0.0,1.0,5.2,3.5,-3.5,0.0,1.0,1.0,0.0,1.0,23h06m29.28s,-05d02m28.6s,346.622013,3.6e-05,-5.041274,3.6e-05,2.0,12.43,0.02,-0.02,0.0,2.0,18.8,0.08,0.0,V (Johnson),15.645,,0.0,2559.0,50.0,-50.0,0.0,3.0,0.08,0.01,-0.01,0.0,2.0,0.12,0.0,-0.0,0.0,2.0,0.0,2017-02-22,Multiple Observatories,-56.64426430804362,69.71249366858873,12.43,2.369718869662254,6.4104781039195045,-10.382442051749445,0
3812,TRAPPIST-1,h,TRAPPIST-1 h,Transit,0.0,7.0,18.767,0.004,-0.003,0.0,2.0,0.063,,,,1.0,,,,,0.0,89.76,0.05,-0.04,0.0,2.0,,,,,0.0,,0.067,0.003,-0.003,0.0,2.0,,,,,0.0,0.0,0.0,1.0,23h06m29.28s,-05d02m28.6s,346.622013,3.6e-05,-5.041274,3.6e-05,2.0,12.43,0.02,-0.02,0.0,2.0,18.8,0.08,0.0,V (Johnson),15.645,,0.0,2559.0,50.0,-50.0,0.0,3.0,0.08,0.01,-0.01,0.0,2.0,0.12,0.0,-0.0,0.0,2.0,0.0,2017-06-15,Multiple Observatories,-56.64426430804362,69.71249366858873,12.43,2.369718869662254,6.4104781039195045,-10.382442051749445,0
3841,bet Pic,c,bet Pic c,Radial Velocity,0.0,2.0,1200.0,,,0.0,1.0,2.7,,,0.0,1.0,0.24,,,0.0,1.0,90.0,,,0.0,1.0,9.0,,,0.0,1.0,Mass,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,05h47m17.09s,-51d03m59.4s,86.821198,1e-06,-51.066513,1e-06,3.0,19.75,0.13,-0.13,0.0,5.0,3.85,,0.0,V (Johnson),3.725,,0.0,,,,,2.0,1.76,0.18,-0.17,0.0,3.0,1.616909704547993,,,,2.0,0.0,2019-08-29,La Silla Observatory,-30.611733564801728,258.3638307593239,19.750000000000004,-3.42835150109861,-16.648263255320025,-10.05704909834272,7
3860,tau Cet,g,tau Cet g,Radial Velocity,0.0,4.0,20.0,0.02,-0.01,0.0,1.0,0.133,0.001,-0.002,0.0,1.0,0.06,0.13,-0.06,0.0,1.0,,,,0.0,0.0,0.00551,0.00079,-0.00126,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,01h44m04.08s,-15d56m14.9s,26.017012,2e-06,-15.93748,2e-06,4.0,3.6,0.01,-0.01,0.0,4.0,3.5,,0.0,V (Johnson),3.134,,0.0,,,,0.0,3.0,0.78,0.01,-0.01,0.0,4.0,0.8096184793674984,,,0.0,3.0,0.0,2017-08-17,Multiple Observatories,-73.43972549265474,173.10067347426502,3.599999999999999,-1.018655737012998,0.12325874004818582,-3.450673524466236,3
3861,tau Cet,h,tau Cet h,Radial Velocity,0.0,4.0,49.41,0.08,-0.1,0.0,1.0,0.243,0.003,-0.003,0.0,1.0,0.23,0.16,-0.15,0.0,1.0,,,,0.0,0.0,0.00576,0.00214,-0.00082,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,01h44m04.08s,-15d56m14.9s,26.017012,2e-06,-15.93748,2e-06,4.0,3.6,0.01,-0.01,0.0,4.0,3.5,,0.0,V (Johnson),3.134,,0.0,,,,0.0,3.0,0.78,0.01,-0.01,0.0,4.0,0.8096184793674984,,,0.0,3.0,0.0,2017-08-17,Multiple Observatories,-73.43972549265474,173.10067347426502,3.599999999999999,-1.018655737012998,0.12325874004818582,-3.450673524466236,3
3862,tau Cet,e,tau Cet e,Radial Velocity,0.0,4.0,162.87,1.08,-0.46,0.0,1.0,0.538,0.06,-0.06,0.0,1.0,0.18,0.18,-0.14,0.0,1.0,,,,0.0,0.0,0.01237,0.00261,-0.00201,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,01h44m04.08s,-15d56m14.9s,26.017012,2e-06,-15.93748,2e-06,4.0,3.6,0.01,-0.01,0.0,4.0,3.5,,0.0,V (Johnson),3.134,,0.0,,,,0.0,3.0,0.78,0.01,-0.01,0.0,4.0,0.8096184793674984,,,0.0,3.0,0.0,2017-08-17,Multiple Observatories,-73.43972549265474,173.10067347426502,3.599999999999999,-1.018655737012998,0.12325874004818582,-3.450673524466236,3
3863,tau Cet,f,tau Cet f,Radial Velocity,0.0,4.0,636.13,11.7,-47.69,0.0,1.0,1.334,0.017,-0.044,0.0,1.0,0.16,0.07,-0.16,0.0,1.0,,,,0.0,0.0,0.01237,0.0033,-0.00431,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,01h44m04.08s,-15d56m14.9s,26.017012,2e-06,-15.93748,2e-06,4.0,3.6,0.01,-0.01,0.0,4.0,3.5,,0.0,V (Johnson),3.134,,0.0,,,,0.0,3.0,0.78,0.01,-0.01,0.0,4.0,0.8096184793674984,,,0.0,3.0,0.0,2017-08-17,Multiple Observatories,-73.43972549265474,173.10067347426502,3.599999999999999,-1.018655737012998,0.12325874004818582,-3.450673524466236,3
3864,YZ Cet,b,YZ Cet b,Radial Velocity,0.0,3.0,1.96876,0.00021,-0.00021,0.0,2.0,0.01557,0.00052,-0.00052,0.0,2.0,0.0,0.12,-0.12,0.0,2.0,,,,0.0,0.0,0.00236,0.00041,-0.00041,0.0,2.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,01h12m30.64s,-16d59m56.3s,18.127668,1.3e-05,-16.998966,1e-05,4.0,3.6,,,0.0,4.0,12.074,,0.0,V (Johnson),,,,3056.0,60.0,-60.0,0.0,2.0,0.13,0.01,-0.01,0.0,3.0,0.17,0.01,-0.01,0.0,3.0,1.0,2017-08-24,La Silla Observatory,-78.7596726611772,149.70527254169437,3.6,-0.6059023392633581,0.3539859475925443,-3.530945525518937,0
3865,YZ Cet,c,YZ Cet c,Radial Velocity,0.0,3.0,3.06008,0.00022,-0.00022,0.0,2.0,0.0209,0.0007,-0.0007,0.0,2.0,0.04,0.11,-0.11,0.0,2.0,,,,0.0,0.0,0.00308,0.00044,-0.00044,0.0,2.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,01h12m30.64s,-16d59m56.3s,18.127668,1.3e-05,-16.998966,1e-05,4.0,3.6,,,0.0,4.0,12.074,,0.0,V (Johnson),,,,3056.0,60.0,-60.0,0.0,2.0,0.13,0.01,-0.01,0.0,3.0,0.17,0.01,-0.01,0.0,3.0,1.0,2017-08-24,La Silla Observatory,-78.7596726611772,149.70527254169437,3.6,-0.6059023392633581,0.3539859475925443,-3.530945525518937,0
3866,YZ Cet,d,YZ Cet d,Radial Velocity,0.0,3.0,4.65627,0.00042,-0.00042,0.0,2.0,0.02764,0.00093,-0.00093,0.0,2.0,0.129,0.096,-0.096,0.0,2.0,,,,0.0,0.0,0.00359,0.00053,-0.00053,0.0,2.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,01h12m30.64s,-16d59m56.3s,18.127668,1.3e-05,-16.998966,1e-05,4.0,3.6,,,0.0,4.0,12.074,,0.0,V (Johnson),,,,3056.0,60.0,-60.0,0.0,2.0,0.13,0.01,-0.01,0.0,3.0,0.17,0.01,-0.01,0.0,3.0,0.0,2017-08-24,La Silla Observatory,-78.7596726611772,149.70527254169437,3.6,-0.6059023392633581,0.3539859475925443,-3.530945525518937,0
3868,GJ 625,b,GJ 625 b,Radial Velocity,0.0,1.0,14.628,0.012,-0.013,0.0,1.0,0.078361,4.4e-05,-4.6e-05,0.0,1.0,0.13,0.12,-0.09,0.0,1.0,,,,0.0,0.0,0.00887,0.0016,-0.0016,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,16h25m24.62s,+54d18m14.8s,246.3526,3e-06,54.304104,3e-06,3.0,6.49,,,0.0,5.0,10.1,0.01,0.0,V (Johnson),9.137,,0.0,3499.0,68.0,-68.0,0.0,3.0,0.3,0.07,-0.07,0.0,2.0,0.31,0.06,-0.06,0.0,2.0,0.0,2017-09-28,Multiple Observatories,42.78532753876981,83.21152403056335,6.489999999999999,0.5630110768155707,4.729643678436696,4.408354477853019,1
3876,GJ 3323,b,GJ 3323 b,Radial Velocity,0.0,2.0,5.3636,0.0007,-0.0007,0.0,1.0,0.03282,0.00054,-0.00056,0.0,1.0,0.23,0.11,-0.11,0.0,1.0,,,,,0.0,0.00636,0.00082,-0.00079,0.0,1.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,05h01m57.43s,-06d56m46.5s,75.48928,2.2e-05,-6.946263,1.7e-05,2.0,5.32,0.04,-0.04,0.0,2.0,12.22,,0.0,V (Johnson),10.647,,0.0,3159.0,49.0,-49.0,0.0,2.0,0.16,,,0.0,1.0,0.12,0.03,-0.03,0.0,1.0,0.0,2017-03-30,La Silla Observatory,-27.471283280837337,206.43049787787274,5.320000000000001,-4.2267566450671605,-2.1009852176797787,-2.454137196342467,0
3877,GJ 3323,c,GJ 3323 c,Radial Velocity,0.0,2.0,40.54,0.21,-0.19,0.0,1.0,0.1264,0.0021,-0.0022,0.0,1.0,0.17,0.21,-0.12,0.0,1.0,,,,,0.0,0.00727,0.00157,-0.00154,0.0,1.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,05h01m57.43s,-06d56m46.5s,75.48928,2.2e-05,-6.946263,1.7e-05,2.0,5.32,0.04,-0.04,0.0,2.0,12.22,,0.0,V (Johnson),10.647,,0.0,3159.0,49.0,-49.0,0.0,2.0,0.16,,,0.0,1.0,0.12,0.03,-0.03,0.0,1.0,0.0,2017-03-30,La Silla Observatory,-27.471283280837337,206.43049787787274,5.320000000000001,-4.2267566450671605,-2.1009852176797787,-2.454137196342467,0
3878,GJ 273,b,GJ 273 b,Radial Velocity,0.0,2.0,18.6498,0.0059,-0.0052,0.0,1.0,0.091101,1.9e-05,-1.7e-05,0.0,1.0,0.1,0.09,-0.07,0.0,1.0,,,,,0.0,0.00909,0.00085,-0.00082,0.0,1.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,07h27m24.50s,+05d13m32.8s,111.852081,3e-06,5.225785,2e-06,4.0,3.8,0.02,-0.02,0.0,3.0,9.872,,0.0,V (Johnson),,,,3382.0,49.0,-49.0,0.0,2.0,0.29,,,0.0,2.0,0.29,0.03,-0.03,0.0,2.0,0.0,2017-03-30,La Silla Observatory,10.37351426481345,212.34456755415567,3.8,-3.157939713169719,-1.9998063993085005,0.6842449366055415,1
3879,GJ 273,c,GJ 273 c,Radial Velocity,0.0,2.0,4.7234,0.0004,-0.0004,0.0,1.0,0.036467,2e-06,-2e-06,0.0,1.0,0.17,0.13,-0.12,0.0,1.0,,,,,0.0,0.00371,0.0005,-0.0005,0.0,1.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,07h27m24.50s,+05d13m32.8s,111.852081,3e-06,5.225785,2e-06,4.0,3.8,0.02,-0.02,0.0,3.0,9.872,,0.0,V (Johnson),,,,3382.0,49.0,-49.0,0.0,2.0,0.29,,,0.0,2.0,0.29,0.03,-0.03,0.0,2.0,0.0,2017-03-30,La Silla Observatory,10.37351426481345,212.34456755415567,3.8,-3.157939713169719,-1.9998063993085005,0.6842449366055415,1
3884,LHS 1140,b,LHS 1140 b,Transit,0.0,2.0,24.736959,8e-05,-8e-05,0.0,2.0,0.0936,0.0024,-0.0024,0.0,2.0,0.06,,,1.0,2.0,89.89,0.05,-0.03,0.0,2.0,0.02196,0.0028,-0.0028,0.0,2.0,Mass,0.154,0.003,-0.003,0.0,2.0,7.5,1.0,-1.0,0.0,2.0,0.0,0.0,0.0,00h44m59.34s,-15d16m17.5s,11.24724,1.9e-05,-15.271532,1.7e-05,2.0,14.99,0.02,-0.02,0.0,2.0,14.18,0.03,0.0,V (Johnson),12.671,,0.0,3216.0,39.0,-39.0,0.0,3.0,0.18,0.01,-0.01,0.0,2.0,0.21,0.0,-0.0,0.0,2.0,0.0,2018-12-06,MEarth Project,-78.04887140067056,115.40048915483871,14.989999999999998,-1.3314765728023783,2.8040213669639797,-14.66508555412098,0
3890,HD 39091,c,pi Men c,Transit,0.0,2.0,6.2679,0.00046,-0.00046,0.0,2.0,0.06839,0.0005,-0.0005,0.0,2.0,0.0,,,0.0,2.0,87.456,0.085,-0.076,0.0,2.0,0.01517,0.00264,-0.00271,0.0,2.0,Mass,0.182,0.004,-0.004,0.0,2.0,2.97,0.57,-0.55,0.0,2.0,0.0,0.0,0.0,05h37m09.89s,-80d28m08.8s,84.291214,1e-06,-80.469124,1e-06,4.0,18.28,0.02,-0.02,0.0,4.0,5.67,,0.0,V (Johnson),5.491,,0.0,6037.0,45.0,-45.0,0.0,10.0,1.09,0.04,-0.04,0.0,9.0,1.1,0.02,-0.02,0.0,5.0,1.0,2018-11-15,Transiting Exoplanet Survey Satellite (TESS),-29.776315617188743,292.51350196513556,18.279999999999998,6.07530337495367,-14.65730932113142,-9.078126038282926,4
3923,GJ 3512,b,GJ 3512 b,Radial Velocity,0.0,1.0,203.59,0.14,-0.14,0.0,1.0,0.338,0.008,-0.0084,0.0,1.0,0.4356,0.0042,-0.0042,0.0,1.0,,,,0.0,0.0,0.463,0.022,-0.023,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,08h41m20.13s,+59d29m50.6s,130.333891,2.2e-05,59.497391,1.9e-05,2.0,9.49,0.01,-0.01,0.0,1.0,15.05,0.02,0.0,V (Johnson),13.112,,0.0,3081.0,51.0,-51.0,0.0,2.0,0.12,0.01,-0.01,0.0,1.0,0.14,0.01,-0.01,0.0,1.0,0.0,2019-10-10,Calar Alto Observatory,36.96226040896755,157.23680783036173,9.489999999999998,-6.992200520460127,2.933966226789808,5.7062311609094385,0
3939,GJ 3942,b,GJ 3942 b,Radial Velocity,0.0,1.0,6.905,0.04,-0.04,0.0,1.0,0.0608,0.0068,-0.0068,0.0,1.0,0.121,0.118,-0.118,0.0,1.0,,,,0.0,0.0,0.02246,0.00186,-0.00186,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,16h09m03.14s,+52d56m37.9s,242.263092,3e-06,52.943874,3e-06,3.0,16.94,0.01,-0.01,0.0,4.0,10.25,0.04,0.0,V (Johnson),9.408,,0.0,3867.0,69.0,-69.0,0.0,3.0,0.63,0.07,-0.07,0.0,2.0,0.61,0.06,-0.06,0.0,3.0,0.0,2017-12-21,Roque de los Muchachos Observatory,45.469981833904974,82.20455037827936,16.94,1.6113298077416944,11.769946337321661,12.076240286912626,2
3950,GJ 1148,c,GJ 1148 c,Radial Velocity,0.0,2.0,532.58,4.14,-2.52,0.0,1.0,0.912,0.005,-0.002,0.0,1.0,0.342,0.05,-0.062,0.0,1.0,,,,0.0,0.0,0.21414,0.01545,-0.00689,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,11h41m44.63s,+42d45m07.1s,175.435974,5e-06,42.751972,3e-06,4.0,11.02,0.01,-0.01,0.0,3.0,11.92,0.02,0.0,V (Johnson),10.577,,0.0,3264.0,,,0.0,2.0,0.35,,,0.0,1.0,0.4,,,0.0,1.0,0.0,2017-10-19,Calar Alto Observatory,68.91793694158979,160.61253242875694,11.02,-3.739171617252165,1.3158509539875558,10.282389405368086,1
3959,Ross 128,b,Ross 128 b,Radial Velocity,0.0,1.0,9.8658,0.007,-0.007,0.0,1.0,0.0496,0.0017,-0.0017,0.0,1.0,0.116,0.097,-0.097,0.0,1.0,,,,0.0,0.0,0.0044,0.00066,-0.00066,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,11h47m44.40s,+00d48m16.4s,176.934982,5e-06,0.804563,5e-06,5.0,3.38,0.01,-0.01,0.0,5.0,11.15,,0.0,V (Johnson),9.591,,0.0,3192.0,60.0,-60.0,0.0,3.0,0.17,0.02,-0.02,0.0,2.0,0.2,0.01,-0.01,0.0,2.0,1.0,2017-11-17,La Silla Observatory,59.55912367177059,270.14707146377685,3.38,0.0043957114348415,-1.7124678952451826,2.914075219598066,0
4021,HD 147379,b,HD 147379 b,Radial Velocity,0.0,1.0,86.78,0.16,-0.15,0.0,2.0,0.323,0.005,-0.006,0.0,2.0,0.07,0.04,-0.04,0.0,2.0,,,,0.0,0.0,0.08983,0.00469,-0.00456,0.0,2.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,16h16m42.75s,+67d14m19.8s,244.178116,4e-06,67.238846,3e-06,4.0,10.77,0.0,-0.0,0.0,4.0,8.896,,0.0,V (Johnson),7.901,,0.0,4156.0,73.0,-73.0,0.0,4.0,0.6,0.07,-0.07,0.0,3.0,0.6477815328092162,,,0.0,3.0,0.0,2018-11-08,Calar Alto Observatory,39.47009960546413,99.90028451975253,10.769999999999998,-1.429454167496143,8.19016294422251,6.846224633337146,2
4050,HD 26965,b,HD 26965 b,Radial Velocity,0.0,1.0,42.378,0.01,-0.01,0.0,1.0,0.224,,,0.0,0.0,0.04,0.05,-0.03,0.0,1.0,,,,0.0,0.0,0.02665,0.00148,-0.00148,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,04h15m16.32s,-07d39m10.3s,63.818001,2e-06,-7.652871,2e-06,4.0,5.04,0.01,-0.01,0.0,3.0,4.43,,0.0,V (Johnson),4.107,,0.0,5072.0,53.0,-53.0,0.0,4.0,0.78,0.08,-0.08,0.0,4.0,0.87,0.17,-0.17,0.0,4.0,0.0,2018-08-09,Multiple Observatories,-38.04781568790359,200.75276911316936,5.04,-3.71146805556255,-1.4063545868075633,-3.1062471969732335,3
4063,HD 136352,b,HD 136352 b,Radial Velocity,0.0,3.0,11.5824,0.0024,-0.0025,0.0,1.0,0.0934,0.0037,-0.004,0.0,1.0,0.14,0.08,-0.08,0.0,1.0,,,,0.0,0.0,0.0151,0.0018,-0.0018,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,15h21m48.15s,-48d19m03.5s,230.450623,1e-06,-48.317627,2e-06,4.0,14.81,0.09,-0.09,0.0,5.0,5.65,,0.0,V (Johnson),5.462,,0.0,5664.0,14.0,-14.0,0.0,4.0,0.81,,,0.0,4.0,0.836011527916834,,,0.0,3.0,0.0,2019-02-07,La Silla Observatory,7.378204313881715,327.07724720009065,14.809999999999997,12.328642308191004,-7.9827030175327165,1.9018757505570214,3
4064,HD 136352,c,HD 136352 c,Radial Velocity,0.0,3.0,27.5821,0.0089,-0.0086,0.0,1.0,0.1666,0.0066,-0.0072,0.0,1.0,0.04,0.05,-0.03,0.0,1.0,,,,0.0,0.0,0.034,0.0034,-0.0033,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,15h21m48.15s,-48d19m03.5s,230.450623,1e-06,-48.317627,2e-06,4.0,14.81,0.09,-0.09,0.0,5.0,5.65,,0.0,V (Johnson),5.462,,0.0,5664.0,14.0,-14.0,0.0,4.0,0.81,,,0.0,4.0,0.836011527916834,,,0.0,3.0,0.0,2019-02-07,La Silla Observatory,7.378204313881715,327.07724720009065,14.809999999999997,12.328642308191004,-7.9827030175327165,1.9018757505570214,3
4065,HD 136352,d,HD 136352 d,Radial Velocity,0.0,3.0,107.5983,0.2796,-0.2669,0.0,1.0,0.4128,0.0163,-0.0175,0.0,1.0,0.09,0.1,-0.07,0.0,1.0,,,,0.0,0.0,0.027,0.0037,-0.0036,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,15h21m48.15s,-48d19m03.5s,230.450623,1e-06,-48.317627,2e-06,4.0,14.81,0.09,-0.09,0.0,5.0,5.65,,0.0,V (Johnson),5.462,,0.0,5664.0,14.0,-14.0,0.0,4.0,0.81,,,0.0,4.0,0.836011527916834,,,0.0,3.0,0.0,2019-02-07,La Silla Observatory,7.378204313881715,327.07724720009065,14.809999999999997,12.328642308191004,-7.9827030175327165,1.9018757505570214,3
4069,GJ 143,b,GJ 143 b,Transit,0.0,2.0,35.61253,0.0006,-0.00062,0.0,2.0,0.1915,0.0058,-0.0063,0.0,2.0,0.188,0.076,-0.078,0.0,2.0,89.33,0.15,-0.11,0.0,1.0,0.07142,0.00692,-0.00598,0.0,2.0,Mass,0.233,0.015,-0.014,0.0,1.0,7.0,1.6,-1.3,0.0,1.0,0.0,0.0,0.0,03h26m59.22s,-63d29m56.8s,51.746769,2e-06,-63.4991,2e-06,3.0,16.33,0.01,-0.01,0.0,5.0,7.87,,0.0,V (Johnson),7.679,,0.0,4640.0,100.0,-100.0,0.0,4.0,0.73,0.07,-0.07,0.0,4.0,0.69,0.03,-0.03,0.0,4.0,1.0,2019-04-25,Transiting Exoplanet Survey Satellite (TESS),-45.822648619362376,279.2303535865589,16.33,1.825411319628035,-11.232721713864807,-11.711649602555731,3
4073,GJ 1061,b,GJ 1061 b,Radial Velocity,0.0,3.0,3.204,0.001,-0.001,0.0,1.0,0.021,0.001,-0.001,0.0,1.0,0.31,,,1.0,1.0,,,,0.0,0.0,0.00431,0.0005,-0.00047,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,03h35m59.72s,-44d30m45.5s,53.998836,1.9e-05,-44.512634,1.7e-05,2.0,3.67,0.0,-0.0,0.0,1.0,13.06,0.07,0.0,V (Johnson),10.989,,0.0,2953.0,98.0,-98.0,0.0,2.0,0.12,0.01,-0.01,0.0,1.0,0.16,0.01,-0.01,0.0,1.0,0.0,2020-02-27,La Silla Observatory,-52.90484169283027,251.8696429582589,3.67,-0.688805002139667,-2.1036265873261306,-2.9273200798891104,0
4074,GJ 1061,c,GJ 1061 c,Radial Velocity,0.0,3.0,6.689,0.005,-0.005,0.0,1.0,0.035,0.001,-0.001,0.0,1.0,0.29,,,1.0,1.0,,,,0.0,0.0,0.00547,0.00072,-0.00072,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,03h35m59.72s,-44d30m45.5s,53.998836,1.9e-05,-44.512634,1.7e-05,2.0,3.67,0.0,-0.0,0.0,1.0,13.06,0.07,0.0,V (Johnson),10.989,,0.0,2953.0,98.0,-98.0,0.0,2.0,0.12,0.01,-0.01,0.0,1.0,0.16,0.01,-0.01,0.0,1.0,0.0,2020-02-27,La Silla Observatory,-52.90484169283027,251.8696429582589,3.67,-0.688805002139667,-2.1036265873261306,-2.9273200798891104,0
4075,GJ 1061,d,GJ 1061 d,Radial Velocity,0.0,3.0,13.031,0.025,-0.032,0.0,1.0,0.054,0.001,-0.001,0.0,1.0,0.53,,,1.0,1.0,,,,0.0,0.0,0.00516,0.00076,-0.00072,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,03h35m59.72s,-44d30m45.5s,53.998836,1.9e-05,-44.512634,1.7e-05,2.0,3.67,0.0,-0.0,0.0,1.0,13.06,0.07,0.0,V (Johnson),10.989,,0.0,2953.0,98.0,-98.0,0.0,2.0,0.12,0.01,-0.01,0.0,1.0,0.16,0.01,-0.01,0.0,1.0,0.0,2020-02-27,La Silla Observatory,-52.90484169283027,251.8696429582589,3.67,-0.688805002139667,-2.1036265873261306,-2.9273200798891104,0
4094,HD 20794,e,HD 20794 e,Radial Velocity,0.0,4.0,147.02,1.43,-0.91,0.0,1.0,0.509,0.006,-0.006,0.0,1.0,0.29,0.14,-0.18,0.0,1.0,,,,,0.0,0.01501,0.00302,-0.00271,0.0,1.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,03h19m55.65s,-43d04m11.2s,49.981876,1e-06,-43.069782,1e-06,4.0,6.0,0.01,-0.01,0.0,4.0,4.27,,0.0,V (Johnson),3.981,,0.0,5401.0,17.0,-17.0,0.0,7.0,0.7,,,0.0,6.0,0.7384708111153171,,,,3.0,0.0,2017-06-08,La Silla Observatory,-56.07686815554107,250.74617285479601,5.999999999999999,-1.1041740100678827,-3.1611903716260334,-4.978722244695868,2
4095,HD 177565,b,HD 177565 b,Radial Velocity,0.0,1.0,44.505,0.586,-0.293,0.0,1.0,0.246,0.019,-0.019,0.0,1.0,0.0593,0.1717,-0.05745,0.0,1.0,,,,,0.0,0.04751,0.02014,-0.01904,0.0,1.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,19h06m52.46s,-37d48m38.4s,286.718597,4e-06,-37.810658,2e-06,3.0,16.93,0.02,-0.02,0.0,4.0,6.16,,0.0,V (Johnson),5.965,,0.0,,,,,3.0,1.0,0.1,-0.1,0.0,4.0,1.0,,,,3.0,0.0,2017-06-15,La Silla Observatory,-19.078638204263637,359.45043095776117,16.93,15.999313378483496,-0.15346674860305853,-5.5338340573378435,4
4131,GJ 411,b,GJ 411 b,Radial Velocity,0.0,1.0,12.9532,0.0079,-0.0079,0.0,1.0,0.0785,0.0027,-0.0027,0.0,1.0,0.22,0.13,-0.13,0.0,1.0,,,,0.0,0.0,0.00941,0.00145,-0.00145,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,11h03m20.19s,+35d58m11.6s,165.834137,2e-06,35.969879,2e-06,4.0,2.55,0.0,-0.0,0.0,4.0,7.49,0.01,0.0,V (Johnson),,,,3563.0,60.0,-60.0,0.0,2.0,0.39,0.04,-0.04,0.0,2.0,0.39,0.01,-0.01,0.0,2.0,2.0,2019-03-05,Haute-Provence Observatory,65.43156829804701,185.1184231791736,2.5499999999999994,-1.0560106304116559,-0.09458870747513126,2.3191365903878447,1
